OTU_ID,Kingdom,Phylum,Class,Order,Family ,Genus,Species,Label
BOTU_5106,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,unidentified,unidentified,BOTU_5106_Myxococcaceae
BOTU_5103,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,unidentified,BOTU_5103_Legionella
BOTU_5112,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,uncultured_bacterium,unidentified,BOTU_5112_uncultured_bacterium
BOTU_5115,Bacteria,Patescibacteria,Microgenomatia,Microgenomatia,Microgenomatia,Microgenomatia,uncultured_candidate,BOTU_5115_uncultured_candidate
BOTU_5116,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,unidentified,BOTU_5116_Gemmataceae
BOTU_5111,Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,uncultured_bacterium,BOTU_5111_uncultured_bacterium
BOTU_5118,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,unidentified,BOTU_5118_uncultured
BOTU_5107,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,unidentified,BOTU_5107_Paenibacillus
BOTU_5129,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5129_unidentified
BOTU_5120,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,uncultured_bacterium,BOTU_5120_uncultured_bacterium
BOTU_5125,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,unidentified,BOTU_5125_Isosphaeraceae
BOTU_5126,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,uncultured_bacterium,BOTU_5126_uncultured_bacterium
BOTU_5114,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alishewanella,Alishewanella_aestuarii,BOTU_5114_Alishewanella_aestuarii
BOTU_5124,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,unidentified,unidentified,unidentified,BOTU_5124_Chlamydiales
BOTU_5119,Bacteria,Proteobacteria,Alphaproteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_5119_Alphaproteobacteria
BOTU_5122,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_bacterium,BOTU_5122_uncultured_bacterium
BOTU_5131,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured_Chloroflexi,BOTU_5131_uncultured_Chloroflexi
BOTU_5121,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,unidentified,unidentified,BOTU_5121_Micromonosporaceae
BOTU_5117,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas_formosensis,BOTU_5117_Sphingomonas_formosensis
BOTU_5128,Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,uncultured_bacterium,BOTU_5128_uncultured_bacterium
BOTU_5132,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,unidentified,BOTU_5132_uncultured
BOTU_5123,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia,unidentified,BOTU_5123_Sericytochromatia
BOTU_5127,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,unidentified,unidentified,unidentified,BOTU_5127_Cytophagales
BOTU_5135,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadales,Chthonomonadales,uncultured_bacterium,BOTU_5135_uncultured_bacterium
BOTU_5137,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,JG30-KF-AS9,unidentified,BOTU_5137_JG30-KF-AS9
BOTU_5136,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,uncultured,unidentified,BOTU_5136_uncultured
BOTU_5134,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,unidentified,BOTU_5134_C0119
BOTU_5139,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured_bacterium,unidentified,BOTU_5139_uncultured_bacterium
BOTU_5147,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5147_unidentified
BOTU_5130,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,uncultured,uncultured_bacterium,BOTU_5130_uncultured_bacterium
BOTU_5141,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_bacterium,BOTU_5141_uncultured_bacterium
BOTU_5151,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5151_unidentified
BOTU_5140,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,unidentified,unidentified,BOTU_5140_Gemmatimonadaceae
BOTU_5145,Bacteria,Elusimicrobiota,Lineage_IIb,Lineage_IIb,Lineage_IIb,Lineage_IIb,uncultured_bacterium,BOTU_5145_uncultured_bacterium
BOTU_5133,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,unidentified,BOTU_5133_Paenibacillus
BOTU_5143,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,unidentified,unidentified,BOTU_5143_Fibrobacteraceae
BOTU_5138,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,unidentified,BOTU_5138_Anaeromyxobacter
BOTU_5148,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,unidentified,BOTU_5148_uncultured
BOTU_5149,Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,uncultured_bacterium,BOTU_5149_uncultured_bacterium
BOTU_5150,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,unidentified,BOTU_5150_uncultured
BOTU_5155,Bacteria,Chloroflexi,Ktedonobacteria,B10-SB3A,B10-SB3A,B10-SB3A,uncultured_bacterium,BOTU_5155_uncultured_bacterium
BOTU_5158,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5158_unidentified
BOTU_5142,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,unidentified,BOTU_5142_uncultured
BOTU_5154,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus,uncultured_bacterium,BOTU_5154_uncultured_bacterium
BOTU_5152,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),uncultured_bacterium,BOTU_5152_uncultured_bacterium
BOTU_5153,Bacteria,Elusimicrobiota,Elusimicrobia,Lineage_IV,Lineage_IV,Lineage_IV,uncultured_bacterium,BOTU_5153_uncultured_bacterium
BOTU_5144,Bacteria,Actinobacteriota,Actinobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_5144_Actinobacteria
BOTU_5156,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae,uncultured_bacterium,BOTU_5156_uncultured_bacterium
BOTU_5160,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured_bacterium,BOTU_5160_uncultured_bacterium
BOTU_5146,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus_sp.,BOTU_5146_Paenibacillus_sp.
BOTU_5163,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,unidentified,BOTU_5163_uncultured
BOTU_5162,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium,BOTU_5162_uncultured_bacterium
BOTU_5167,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,unidentified,BOTU_5167_Gemmataceae
BOTU_5161,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,uncultured_bacterium,BOTU_5161_uncultured_bacterium
BOTU_5157,Bacteria,Firmicutes,Clostridia,Thermincolales,Thermincolaceae,Thermincola,uncultured_bacterium,BOTU_5157_uncultured_bacterium
BOTU_5159,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5159_Bacteria
BOTU_5173,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unidentified,BOTU_5173_Chloroplast
BOTU_5171,Bacteria,Dependentiae,Babeliae,Babeliales,unidentified,unidentified,unidentified,BOTU_5171_Babeliales
BOTU_5174,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured_bacterium,BOTU_5174_uncultured_bacterium
BOTU_5172,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,uncultured_bacterium,BOTU_5172_uncultured_bacterium
BOTU_5169,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,metagenome,BOTU_5169_metagenome
BOTU_5175,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,uncultured_bacterium,BOTU_5175_uncultured_bacterium
BOTU_5164,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_5164_Gammaproteobacteria
BOTU_5168,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,unidentified,BOTU_5168_uncultured
BOTU_5166,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,unidentified,BOTU_5166_Legionella
BOTU_5176,Bacteria,Elusimicrobiota,Lineage_IIb,Lineage_IIb,Lineage_IIb,Lineage_IIb,uncultured_bacterium,BOTU_5176_uncultured_bacterium
BOTU_5179,Bacteria,Planctomycetota,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5179_Planctomycetota
BOTU_5170,Bacteria,Armatimonadota,uncultured,uncultured,uncultured,uncultured,uncultured_bacterium,BOTU_5170_uncultured_bacterium
BOTU_5165,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,unidentified,BOTU_5165_Coxiella
BOTU_5180,Bacteria,uncultured_bacterium,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5180_uncultured_bacterium
BOTU_5177,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,unidentified,unidentified,BOTU_5177_Parachlamydiaceae
BOTU_5181,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Candidatus_Nostocoida,unidentified,BOTU_5181_Candidatus_Nostocoida
BOTU_5182,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,unidentified,BOTU_5182_WD2101_soil_group
BOTU_5178,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,metagenome,BOTU_5178_metagenome
BOTU_5183,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,HSB_OF53-F07,unidentified,BOTU_5183_HSB_OF53-F07
BOTU_5188,Bacteria,Dependentiae,Babeliae,Babeliales,uncultured_bacterium,unidentified,unidentified,BOTU_5188_uncultured_bacterium
BOTU_5189,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,uncultured_bacterium,BOTU_5189_uncultured_bacterium
BOTU_5191,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,unidentified,BOTU_5191_uncultured
BOTU_5186,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,uncultured_bacterium,BOTU_5186_uncultured_bacterium
BOTU_5192,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,unidentified,BOTU_5192_Gemmataceae
BOTU_5187,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiales,Candidatus_Jidaibacter,uncultured_bacterium,BOTU_5187_uncultured_bacterium
BOTU_5194,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,uncultured_bacterium,BOTU_5194_uncultured_bacterium
BOTU_5195,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Azambacteria,Candidatus_Azambacteria,Candidatus_Azambacteria,uncultured_bacterium,BOTU_5195_uncultured_bacterium
BOTU_5184,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,unidentified,BOTU_5184_Haliangium
BOTU_5196,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,unidentified,BOTU_5196_possible_genus_04
BOTU_5197,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,JG30-KF-AS9,unidentified,BOTU_5197_JG30-KF-AS9
BOTU_5190,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Craurococcus-Caldovatus,unidentified,BOTU_5190_Craurococcus-Caldovatus
BOTU_5199,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium,BOTU_5199_uncultured_bacterium
BOTU_5185,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_5185_Gammaproteobacteria
BOTU_5211,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5211_unidentified
BOTU_5200,Bacteria,Armatimonadota,uncultured,uncultured,uncultured,uncultured,uncultured_bacterium,BOTU_5200_uncultured_bacterium
BOTU_5204,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium,BOTU_5204_uncultured_bacterium
BOTU_5193,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured,uncultured,unidentified,BOTU_5193_uncultured
BOTU_5203,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,unidentified,BOTU_5203_Gemmataceae
BOTU_5198,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae,uncultured_Acidobacteria,BOTU_5198_uncultured_Acidobacteria
BOTU_5201,Bacteria,Firmicutes,Symbiobacteriia,Symbiobacteriales,uncultured_bacterium,unidentified,unidentified,BOTU_5201_uncultured_bacterium
BOTU_5206,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,JG30-KF-AS9,unidentified,BOTU_5206_JG30-KF-AS9
BOTU_5205,Bacteria,WPS-2,WPS-2,WPS-2,WPS-2,WPS-2,uncultured_bacterium,BOTU_5205_uncultured_bacterium
BOTU_5202,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured,uncultured,uncultured_bacterium,BOTU_5202_uncultured_bacterium
BOTU_5215,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,unidentified,BOTU_5215_uncultured
BOTU_5210,Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,uncultured_bacterium,BOTU_5210_uncultured_bacterium
BOTU_5207,Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Obscuribacteraceae,uncultured_bacterium,BOTU_5207_uncultured_bacterium
BOTU_5212,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,unidentified,unidentified,BOTU_5212_Myxococcaceae
BOTU_5209,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,unidentified,BOTU_5209_Haliangium
BOTU_5220,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unidentified,BOTU_5220_Mitochondria
BOTU_5218,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,uncultured_bacterium,unidentified,BOTU_5218_uncultured_bacterium
BOTU_5208,Bacteria,WPS-2,WPS-2,WPS-2,WPS-2,WPS-2,uncultured_bacterium,BOTU_5208_uncultured_bacterium
BOTU_5217,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium,BOTU_5217_uncultured_bacterium
BOTU_5219,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,uncultured_bacterium,BOTU_5219_uncultured_bacterium
BOTU_5213,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter,metagenome,BOTU_5213_metagenome
BOTU_5224,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,unidentified,BOTU_5224_0319-6G20
BOTU_5214,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Candidatus_Alysiosphaera,unidentified,BOTU_5214_Candidatus_Alysiosphaera
BOTU_5222,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,JG30-KF-AS9,uncultured_bacterium,BOTU_5222_uncultured_bacterium
BOTU_5226,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,unidentified,BOTU_5226_uncultured
BOTU_5227,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,FCPS473,uncultured_bacterium,BOTU_5227_uncultured_bacterium
BOTU_5216,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,uncultured_bacterium,BOTU_5216_uncultured_bacterium
BOTU_5223,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium,BOTU_5223_uncultured_bacterium
BOTU_5231,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus_pimensis,BOTU_5231_Deinococcus_pimensis
BOTU_5228,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,unidentified,BOTU_5228_Nitrospira
BOTU_5225,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17,uncultured_bacterium,BOTU_5225_uncultured_bacterium
BOTU_5221,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,Sandaracinus,uncultured_bacterium,BOTU_5221_uncultured_bacterium
BOTU_5233,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_bacterium,BOTU_5233_uncultured_bacterium
BOTU_5229,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia,uncultured_bacterium,BOTU_5229_uncultured_bacterium
BOTU_5235,Bacteria,Planctomycetota,BD7-11,BD7-11,BD7-11,BD7-11,uncultured_bacterium,BOTU_5235_uncultured_bacterium
BOTU_5234,Bacteria,Acidobacteriota,Blastocatellia,24-Nov,24-Nov,24-Nov,uncultured_bacterium,BOTU_5234_uncultured_bacterium
BOTU_5232,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,unidentified,BOTU_5232_Haliangium
BOTU_5236,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,unidentified,unidentified,BOTU_5236_Parachlamydiaceae
BOTU_5230,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,uncultured_bacterium,BOTU_5230_uncultured_bacterium
BOTU_5243,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia,unidentified,BOTU_5243_Sericytochromatia
BOTU_5240,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia,uncultured_bacterium,BOTU_5240_uncultured_bacterium
BOTU_5245,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,unidentified,unidentified,unidentified,BOTU_5245_Thermomicrobiales
BOTU_5244,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,uncultured_bacterium,BOTU_5244_uncultured_bacterium
BOTU_5241,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,uncultured,uncultured,uncultured_bacterium,BOTU_5241_uncultured_bacterium
BOTU_5247,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,unidentified,BOTU_5247_uncultured
BOTU_5248,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium,BOTU_5248_uncultured_bacterium
BOTU_5237,Bacteria,Actinobacteriota,Acidimicrobiia,uncultured_bacterium,unidentified,unidentified,unidentified,BOTU_5237_uncultured_bacterium
BOTU_5242,Bacteria,Armatimonadota,uncultured,uncultured,uncultured,uncultured,uncultured_bacterium,BOTU_5242_uncultured_bacterium
BOTU_5238,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,URHD0088,URHD0088,bacterium_Ellin5299,BOTU_5238_bacterium_Ellin5299
BOTU_5249,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,uncultured_bacterium,BOTU_5249_uncultured_bacterium
BOTU_5239,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,uncultured_actinobacterium,BOTU_5239_uncultured_actinobacterium
BOTU_5250,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,unidentified,BOTU_5250_WD2101_soil_group
BOTU_5246,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,unidentified,BOTU_5246_67-14
BOTU_5252,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,I-8,uncultured_bacterium,BOTU_5252_uncultured_bacterium
BOTU_5256,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,unidentified,unidentified,unidentified,BOTU_5256_Sphingobacteriales
BOTU_5255,Bacteria,Dependentiae,Babeliae,Babeliales,uncultured_bacterium,unidentified,unidentified,BOTU_5255_uncultured_bacterium
BOTU_5254,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter,uncultured_bacterium,BOTU_5254_uncultured_bacterium
BOTU_5259,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5259_Bacteria
BOTU_5253,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),unidentified,BOTU_5253_SAR324_clade(Marine_group_B)
BOTU_5251,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Telmatospirillum,uncultured_bacterium,BOTU_5251_uncultured_bacterium
BOTU_5258,Bacteria,Actinobacteriota,Actinobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_5258_Actinobacteria
BOTU_5257,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,uncultured_Paenibacillus,BOTU_5257_uncultured_Paenibacillus
BOTU_5264,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium,BOTU_5264_uncultured_bacterium
BOTU_5261,Bacteria,Elusimicrobiota,Lineage_IIb,Lineage_IIb,Lineage_IIb,Lineage_IIb,uncultured_bacterium,BOTU_5261_uncultured_bacterium
BOTU_5263,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadales,Chthonomonadales,uncultured_bacterium,BOTU_5263_uncultured_bacterium
BOTU_5279,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,Thermosporothrix,uncultured_bacterium,BOTU_5279_uncultured_bacterium
BOTU_5260,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,unidentified,unidentified,BOTU_5260_Microscillaceae
BOTU_5280,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium,BOTU_5280_uncultured_bacterium
BOTU_5281,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,uncultured_bacterium,BOTU_5281_uncultured_bacterium
BOTU_5270,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales,unidentified,BOTU_5270_Woesearchaeales
BOTU_5284,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria,uncultured_bacterium,BOTU_5284_uncultured_bacterium
BOTU_5274,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unidentified,BOTU_5274_Chloroplast
BOTU_5266,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5266_unidentified
BOTU_5283,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,uncultured_bacterium,BOTU_5283_uncultured_bacterium
BOTU_5285,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5285_unidentified
BOTU_5282,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,uncultured_bacterium,BOTU_5282_uncultured_bacterium
BOTU_5273,Bacteria,Planctomycetota,Phycisphaerae,S-70,S-70,S-70,uncultured_bacterium,BOTU_5273_uncultured_bacterium
BOTU_5286,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,uncultured_bacterium,BOTU_5286_uncultured_bacterium
BOTU_5292,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5292_unidentified
BOTU_5278,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,unidentified,BOTU_5278_uncultured
BOTU_5288,Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,uncultured_bacterium,BOTU_5288_uncultured_bacterium
BOTU_5276,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,Thermomicrobiaceae,Nitrolancea,uncultured_bacterium,BOTU_5276_uncultured_bacterium
BOTU_5272,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,unidentified,unidentified,unidentified,BOTU_5272_Chlamydiales
BOTU_5293,Bacteria,Dependentiae,Babeliae,Babeliales,unidentified,unidentified,unidentified,BOTU_5293_Babeliales
BOTU_5269,Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,uncultured_bacterium,BOTU_5269_uncultured_bacterium
BOTU_5271,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,unidentified,unidentified,BOTU_5271_Chitinophagaceae
BOTU_5275,Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,unidentified,BOTU_5275_Latescibacterota
BOTU_5295,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,unidentified,BOTU_5295_Isosphaeraceae
BOTU_5296,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium,BOTU_5296_uncultured_bacterium
BOTU_5268,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Sediminibacterium_salmoneum,BOTU_5268_Sediminibacterium_salmoneum
